"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NDC80",533.165032685599,3.12681790798604,0.164101410659629,19.0541805546787,6.06588655236466e-81,5.88742178485035e-79
"HMMR",676.556434015349,3.04858387400941,0.16007624308152,19.0445741062083,7.28763530871642e-81,7.03619281298636e-79
"MND1",147.520239711565,2.87904735281938,0.151209666239776,19.0401012343617,7.93740715904257e-81,7.62363153228667e-79
"CELSR3",792.881701183018,3.37885120339025,0.177615927425071,19.0233570399572,1.09258621379334e-80,1.04395763567684e-78
"NOVA2",270.424001237284,-2.4026761748215,0.126371143756291,-19.0128545441916,1.33487060100097e-80,1.26888395634324e-78
"POLQ",274.233887720352,3.1987248698003,0.168421891722781,18.9923342926545,1.97357445428953e-80,1.86639418007965e-78
"NCAPG",672.746907953798,3.20242847180947,0.168774450911814,18.9746045951159,2.7658454470839e-80,2.60229366784052e-78
"NME1",2846.56647782969,2.22136258011907,0.117100700112612,18.9696780461846,3.03761232632195e-80,2.84348268577173e-78
"SLC2A1",7999.54841982678,3.54265685340598,0.186792277561129,18.9657565058953,3.27284641575746e-80,3.04821013903956e-78
"PRAME",1129.52903886637,7.57422457883326,0.399739699213187,18.9478918249594,4.59631501943295e-80,4.25932890820919e-78
"CSRNP1",3402.9269039165,-2.37631469763532,0.125588250670769,-18.9214730274797,7.59032206170615e-80,6.99865645699616e-78
"SASH1",1967.10421982724,-1.88675176139188,0.0997358611909915,-18.9174860362293,8.18673691674439e-80,7.51102564585489e-78
"NCAPH",624.369379057296,3.00891208570553,0.159094198370565,18.9127706511152,8.9527023701296e-80,8.17310813898811e-78
"HTR3A",389.007015518814,5.92791915200964,0.313490526653846,18.9094044253375,9.5428428983811e-80,8.66894413246531e-78
"FABP4",985.624138094125,-4.89222548098903,0.258924040919639,-18.8944428011125,1.2671838453785e-79,1.14549692610906e-77
"CASKIN2",2073.9799943858,-1.65670793010154,0.0878176186715929,-18.8653251495812,2.1991448934768e-79,1.9782649258832e-77
"CCM2L",197.207722336076,-2.47770681241627,0.131356616454774,-18.8624439277434,2.32233124220221e-79,2.07893739987626e-77
"PPAT",933.598033210573,1.91259865341654,0.101440557900443,18.854378298014,2.70499972384419e-79,2.40980192789424e-77
"CDCA5",1032.73098269826,2.99267126750787,0.158782726806487,18.8475870625092,3.07554318882205e-79,2.7267351896667e-77
"ADRB2",454.893277133677,-3.10102344605595,0.16460557975453,-18.8391149964685,3.60950539879867e-79,3.18482722771514e-77
"TRPM8",336.243938718153,6.64819862807444,0.353268627924389,18.8191028089179,5.26688619353492e-79,4.62507849023702e-77
"PCLAF",791.101345195397,2.84798690252193,0.151342103343094,18.818206167424,5.35676527986856e-79,4.68171130455242e-77
"FGL1",2388.23775408718,7.51025594616538,0.399328446123143,18.8072150107969,6.59106361715169e-79,5.7332926492403e-77
"CLEC3B",971.63090803715,-3.64432674397975,0.193796448215257,-18.8049202012818,6.88257201509613e-79,5.958756362929e-77
"RMI2",686.729927117765,2.28971886202411,0.121825527310172,18.7950662934084,8.28765486858489e-79,7.14171230988664e-77
"SNRK",1943.9529998281,-1.24017984269648,0.0660122982079426,-18.7871029545107,9.62947043634604e-79,8.25939834030964e-77
"PEAK1",2556.84680582211,-1.72820447559022,0.0920076109784394,-18.7832773529485,1.03490569306611e-78,8.83550735455194e-77
"NUSAP1",1336.96871350012,2.57002837475222,0.136877523132576,18.7761168958541,1.18431041294205e-78,1.00644554493384e-76
"HS6ST2",1998.98158298324,3.68984928659934,0.196671207583864,18.7615123328408,1.55900030197139e-78,1.31878553067222e-76
"MMRN2",1435.77657321869,-2.10834469053097,0.112422587804767,-18.7537463040106,1.80422073526722e-78,1.51925272050515e-76
"OCIAD2",5093.11797107351,2.20114551304828,0.117401967377383,18.7487958014604,1.98024290451097e-78,1.65989360918577e-76
"ARHGAP6",281.261312960144,-2.40592857287049,0.128537029406952,-18.7177857149105,3.54588057606341e-78,2.95880469245182e-76
"AGER",14776.1535816059,-4.98210548272523,0.266669591644911,-18.6826906359809,6.84787920444219e-78,5.68836668509543e-76
"LYVE1",634.768278791074,-3.23076865678721,0.173050977688765,-18.6694620275293,8.7732017036061e-78,7.25500505005382e-76
"GPR146",90.4149166444386,-2.28671590052704,0.122522145918245,-18.6636944969352,9.77344587310194e-78,8.04607657794076e-76
"STX12",3343.89168521532,-1.05463852031285,0.0565794876428579,-18.6399446910859,1.52398286095406e-77,1.24905635283795e-75
